src,dst,kind,src_node_type,dst_node_type,src_name,dst_name
RA-SIM-SUPPORT-FAMILY-001,RA-SIM-SUPPORT-FAMILY-005,proof_dependency,claim,claim,v0.7 threshold support families operationalize genuine redundancy,Exact-threshold subfamilies can amplify certification-channel fragility when family members share vulnerable certification surfaces
RA-SIM-SUPPORT-FAMILY-004,RA-SIM-SUPPORT-FAMILY-005,proof_dependency,claim,claim,Support-family alternatives rescue reachability/availability-channel losses while leaving selector and certification failures separate,Exact-threshold subfamilies can amplify certification-channel fragility when family members share vulnerable certification surfaces
RA-SIM-SEVERANCE-CHANNEL-005,RA-SIM-SUPPORT-FAMILY-005,proof_dependency,claim,claim,"Strict support-cut width is conjunctive exposure, not redundancy",Exact-threshold subfamilies can amplify certification-channel fragility when family members share vulnerable certification surfaces
RA-SIM-SUPPORT-FAMILY-005,RA-SIM-SUPPORT-FAMILY-006,proof_dependency,claim,claim,Exact-threshold subfamilies can amplify certification-channel fragility when family members share vulnerable certification surfaces,Audit corrigendum: cert-channel "amplification" reading of SF-005 is a metric-definition artifact; family_loss(threshold) is non-increasing in cert modes too
RA-SIM-SUPPORT-FAMILY-001,RA-SIM-SUPPORT-FAMILY-006,proof_dependency,claim,claim,v0.7 threshold support families operationalize genuine redundancy,Audit corrigendum: cert-channel "amplification" reading of SF-005 is a metric-definition artifact; family_loss(threshold) is non-increasing in cert modes too
RA-SIM-SUPPORT-FAMILY-004,RA-SIM-SUPPORT-FAMILY-007,proof_dependency,claim,claim,Support-family alternatives rescue reachability/availability-channel losses while leaving selector and certification failures separate,rescue_rate metric is structurally blind to cert-channel resilience at width >= 2
RA-SIM-SUPPORT-FAMILY-006,RA-SIM-SUPPORT-FAMILY-007,proof_dependency,claim,claim,Audit corrigendum: cert-channel "amplification" reading of SF-005 is a metric-definition artifact; family_loss(threshold) is non-increasing in cert modes too,rescue_rate metric is structurally blind to cert-channel resilience at width >= 2
RA-MOTIF-SUPPORT-FAMILY-MONO-001,RA-MOTIF-SUPPORT-FAMILY-001,proof_dependency,claim,claim,Support-family inclusion is an RA-native augmentation relation,RA-MOTIF-SUPPORT-FAMILY-001
RA-MOTIF-SUPPORT-FAMILY-MONO-001,RA-MOTIF-SUPPORT-FAMILY-002,proof_dependency,claim,claim,Support-family inclusion is an RA-native augmentation relation,RA-MOTIF-SUPPORT-FAMILY-002
RA-MOTIF-SUPPORT-FAMILY-MONO-002,RA-MOTIF-SUPPORT-FAMILY-MONO-001,proof_dependency,claim,claim,Any-cut support-family readiness is monotone under family inclusion,Support-family inclusion is an RA-native augmentation relation
RA-MOTIF-SUPPORT-FAMILY-MONO-002,RA-MOTIF-SUPPORT-FAMILY-002,proof_dependency,claim,claim,Any-cut support-family readiness is monotone under family inclusion,RA-MOTIF-SUPPORT-FAMILY-002
RA-SIM-SUPPORT-FAMILY-MONO-001,RA-MOTIF-SUPPORT-FAMILY-MONO-001,proof_dependency,claim,claim,Exact-k support families are replacement semantics and can violate no-worse behavior,Support-family inclusion is an RA-native augmentation relation
RA-SIM-SUPPORT-FAMILY-MONO-001,RA-SIM-SUPPORT-FAMILY-001,proof_dependency,claim,claim,Exact-k support families are replacement semantics and can violate no-worse behavior,RA-SIM-SUPPORT-FAMILY-001
RA-SIM-SUPPORT-FAMILY-MONO-002,RA-MOTIF-SUPPORT-FAMILY-MONO-002,proof_dependency,claim,claim,At-least-k and augmented-exact support families implement no-worse readiness augmentation in the packet-local audit,Any-cut support-family readiness is monotone under family inclusion
RA-SIM-SUPPORT-FAMILY-MONO-002,RA-SIM-SUPPORT-FAMILY-MONO-001,proof_dependency,claim,claim,At-least-k and augmented-exact support families implement no-worse readiness augmentation in the packet-local audit,Exact-k support families are replacement semantics and can violate no-worse behavior
RA-SIM-SUPPORT-FAMILY-MONO-003,RA-MOTIF-SUPPORT-FAMILY-MONO-001,proof_dependency,claim,claim,Parent-shared and cut-level certification regimes separate support-route redundancy from certification redundancy,Support-family inclusion is an RA-native augmentation relation
RA-SIM-SUPPORT-FAMILY-MONO-003,RA-SIM-SUPPORT-FAMILY-003,proof_dependency,claim,claim,Parent-shared and cut-level certification regimes separate support-route redundancy from certification redundancy,RA-SIM-SUPPORT-FAMILY-003
RA-SIM-SUPPORT-FAMILY-METRIC-001,RA-SIM-SUPPORT-FAMILY-MONO-001,proof_dependency,claim,claim,Support-family metric repair separates strict-parent loss from family-internal loss,RA-SIM-SUPPORT-FAMILY-MONO-001
RA-SIM-SUPPORT-FAMILY-METRIC-001,RA-SIM-SUPPORT-FAMILY-MONO-002,proof_dependency,claim,claim,Support-family metric repair separates strict-parent loss from family-internal loss,RA-SIM-SUPPORT-FAMILY-MONO-002
RA-SIM-SUPPORT-FAMILY-METRIC-002,RA-SIM-SUPPORT-FAMILY-METRIC-001,proof_dependency,claim,claim,Cut-level certification rows with parent absent from exact-k family are not valid strict-vs-family loss comparisons,RA-SIM-SUPPORT-FAMILY-METRIC-001
RA-SIM-SUPPORT-FAMILY-METRIC-002,RA-SIM-SUPPORT-FAMILY-MONO-003,proof_dependency,claim,claim,Cut-level certification rows with parent absent from exact-k family are not valid strict-vs-family loss comparisons,RA-SIM-SUPPORT-FAMILY-MONO-003
RA-SIM-SUPPORT-FAMILY-METRIC-003,RA-SIM-SUPPORT-FAMILY-METRIC-001,proof_dependency,claim,claim,Certification-channel resilience is a family-internal survival diagnostic unless certificates share a targeting domain,RA-SIM-SUPPORT-FAMILY-METRIC-001
RA-SIM-SUPPORT-FAMILY-METRIC-003,RA-SIM-SUPPORT-FAMILY-METRIC-002,proof_dependency,claim,claim,Certification-channel resilience is a family-internal survival diagnostic unless certificates share a targeting domain,RA-SIM-SUPPORT-FAMILY-METRIC-002
RA-SIM-SUPPORT-FAMILY-METRIC-004,RA-SIM-SUPPORT-FAMILY-METRIC-001,proof_dependency,claim,claim,Apples-to-apples support-family deltas require width-stratified parent-in-family-aware metrics,RA-SIM-SUPPORT-FAMILY-METRIC-001
RA-SIM-SUPPORT-FAMILY-METRIC-004,RA-SIM-SUPPORT-FAMILY-METRIC-002,proof_dependency,claim,claim,Apples-to-apples support-family deltas require width-stratified parent-in-family-aware metrics,RA-SIM-SUPPORT-FAMILY-METRIC-002
RA-SIM-SUPPORT-FAMILY-METRIC-001,RA-SIM-SUPPORT-FAMILY-006,proof_dependency,claim,claim,Support-family metric repair separates strict-parent loss from family-internal loss,Audit corrigendum: cert-channel "amplification" reading of SF-005 is a metric-definition artifact; family_loss(threshold) is non-increasing in cert modes too
RA-SIM-SUPPORT-FAMILY-METRIC-001,RA-SIM-SUPPORT-FAMILY-007,proof_dependency,claim,claim,Support-family metric repair separates strict-parent loss from family-internal loss,rescue_rate metric is structurally blind to cert-channel resilience at width >= 2
RA-SIM-SUPPORT-FAMILY-METRIC-002,RA-SIM-SUPPORT-FAMILY-006,proof_dependency,claim,claim,Cut-level certification rows with parent absent from exact-k family are not valid strict-vs-family loss comparisons,Audit corrigendum: cert-channel "amplification" reading of SF-005 is a metric-definition artifact; family_loss(threshold) is non-increasing in cert modes too
RA-SIM-SUPPORT-FAMILY-METRIC-003,RA-SIM-SUPPORT-FAMILY-007,proof_dependency,claim,claim,Certification-channel resilience is a family-internal survival diagnostic unless certificates share a targeting domain,rescue_rate metric is structurally blind to cert-channel resilience at width >= 2
RA-MOTIF-CERT-FAMILY-001,RA-MOTIF-SUPPORT-FAMILY-001,proof_dependency,claim,claim,Member-local certification contexts separate support-family membership from certification.,Support-cut families define alternative support boundaries.
RA-MOTIF-CERT-FAMILY-002,RA-MOTIF-CERT-FAMILY-001,proof_dependency,claim,claim,Member-certified family readiness bridges back to ordinary family readiness and commit-context certification.,Member-local certification contexts separate support-family membership from certification.
RA-SIM-CERT-FAMILY-001,RA-SIM-SUPPORT-FAMILY-METRIC-001,proof_dependency,claim,claim,Independent member certification enables certification-channel support-family rescue in the v0.8 workbench.,Metric repair separates strict-parent and family-internal loss.
RA-SIM-CERT-FAMILY-001,RA-MOTIF-CERT-FAMILY-001,interpretive_dependency,claim,claim,Independent member certification enables certification-channel support-family rescue in the v0.8 workbench.,Member-local certification contexts separate support-family membership from certification.
RA-SIM-CERT-FAMILY-002,RA-SIM-CERT-FAMILY-001,proof_dependency,claim,claim,Certificate-correlation sweeps distinguish independent and shared certificate fate.,Independent member certification enables certification-channel support-family rescue in the v0.8 workbench.
RA-SIM-CERT-FAMILY-003,RA-SIM-CERT-FAMILY-001,proof_dependency,claim,claim,Selector stress remains outside support-family certification rescue.,Independent member certification enables certification-channel support-family rescue in the v0.8 workbench.
RA-SIM-CERT-CORRELATION-001,RA-SIM-CERT-FAMILY-001,proof_dependency,claim,claim,Certification rescue decays with certificate correlation,RA-SIM-CERT-FAMILY-001
RA-SIM-CERT-CORRELATION-001,RA-SIM-CERT-FAMILY-002,proof_dependency,claim,claim,Certification rescue decays with certificate correlation,RA-SIM-CERT-FAMILY-002
RA-SIM-CERT-CORRELATION-001,RA-SIM-CERT-FAMILY-003,proof_dependency,claim,claim,Certification rescue decays with certificate correlation,RA-SIM-CERT-FAMILY-003
RA-SIM-CERT-CORRELATION-002,RA-SIM-CERT-FAMILY-002,proof_dependency,claim,claim,Full certificate correlation recovers parent-shared certification shape,RA-SIM-CERT-FAMILY-002
RA-SIM-CERT-CORRELATION-002,RA-MOTIF-CERT-FAMILY-001,proof_dependency,claim,claim,Full certificate correlation recovers parent-shared certification shape,RA-MOTIF-CERT-FAMILY-001
RA-SIM-CERT-CORRELATION-003,RA-SIM-CERT-CORRELATION-001,proof_dependency,claim,claim,Rescue AUC and sensitivity quantify certification-witness redundancy,RA-SIM-CERT-CORRELATION-001
RA-SIM-CERT-CORRELATION-004,RA-SIM-CERT-FAMILY-003,proof_dependency,claim,claim,Selector stress remains outside certification-family rescue,RA-SIM-CERT-FAMILY-003
RA-SIM-CERT-CORRELATION-004,RA-SIM-SUPPORT-FAMILY-METRIC-004,proof_dependency,claim,claim,Selector stress remains outside certification-family rescue,RA-SIM-SUPPORT-FAMILY-METRIC-004
RA-MOTIF-NATIVE-CERT-OVERLAP-001,RA-MOTIF-CERT-FAMILY-001,proof_dependency,claim,claim,Native certificate-overlap contexts refine certified support families,Certified support-family contexts separate family membership from member certificate support
RA-MOTIF-NATIVE-CERT-OVERLAP-001,RA-MOTIF-CERT-FAMILY-002,proof_dependency,claim,claim,Native certificate-overlap contexts refine certified support families,Independent certified-family readiness conservatively refines certified family readiness
RA-SIM-NATIVE-CERT-OVERLAP-001,RA-SIM-CERT-CORRELATION-001,proof_dependency,claim,claim,Native overlap can induce effective certificate correlation,Certification correlation signature
RA-SIM-NATIVE-CERT-OVERLAP-002,RA-SIM-NATIVE-CERT-OVERLAP-001,proof_dependency,claim,claim,Certification rescue decreases with native witness overlap,Native overlap can induce effective certificate correlation
RA-SIM-NATIVE-CERT-OVERLAP-002,RA-SIM-CERT-CORRELATION-001,proof_dependency,claim,claim,Certification rescue decreases with native witness overlap,Certification correlation signature
RA-SIM-NATIVE-CERT-ROBUST-001,RA-SIM-NATIVE-CERT-OVERLAP-001,proof_dependency,claim,claim,Native certificate-overlap rescue is robust under component-ablation analysis,Native overlap can induce effective certificate correlation
RA-SIM-NATIVE-CERT-ROBUST-001,RA-SIM-NATIVE-CERT-OVERLAP-002,proof_dependency,claim,claim,Native certificate-overlap rescue is robust under component-ablation analysis,Certification rescue decreases with native witness overlap
RA-SIM-NATIVE-CERT-ROBUST-002,RA-SIM-NATIVE-CERT-ROBUST-001,proof_dependency,claim,claim,Native overlap signature admits overlap-weight sensitivity analysis,Native certificate-overlap rescue is robust under component-ablation analysis
RA-SIM-NATIVE-CERT-ROBUST-003,RA-SIM-NATIVE-CERT-ROBUST-001,proof_dependency,claim,claim,Native overlap component attribution identifies signal-carrying witness components,Native certificate-overlap rescue is robust under component-ablation analysis
RA-SIM-NATIVE-CERT-CALIB-001,RA-SIM-NATIVE-CERT-OVERLAP-001,proof_dependency,claim,claim,Native-overlap family-semantics signal carriers can be audited independently of new simulator semantics,Native overlap can induce effective certificate correlation
RA-SIM-NATIVE-CERT-CALIB-001,RA-SIM-NATIVE-CERT-ROBUST-001,proof_dependency,claim,claim,Native-overlap family-semantics signal carriers can be audited independently of new simulator semantics,Native certificate-overlap rescue is robust under component-ablation analysis
RA-SIM-NATIVE-CERT-CALIB-002,RA-SIM-NATIVE-CERT-CALIB-001,proof_dependency,claim,claim,Native-overlap bins can be calibrated against external certificate-correlation baselines,Native-overlap family-semantics signal carriers can be audited independently of new simulator semantics
RA-SIM-NATIVE-CERT-CALIB-002,RA-SIM-CERT-CORRELATION-001,proof_dependency,claim,claim,Native-overlap bins can be calibrated against external certificate-correlation baselines,Certification rescue decays with certificate correlation
RA-SIM-NATIVE-CERT-CALIB-002,RA-SIM-NATIVE-CERT-OVERLAP-002,proof_dependency,claim,claim,Native-overlap bins can be calibrated against external certificate-correlation baselines,Certification rescue decreases with native witness overlap
RA-SIM-NATIVE-CERT-CALIB-003,RA-SIM-NATIVE-CERT-CALIB-001,proof_dependency,claim,claim,v0.9.2 identifies candidate support-family semantics for v1.0 native-certificate anchoring,Native-overlap family-semantics signal carriers can be audited independently of new simulator semantics
RA-SIM-NATIVE-CERT-CALIB-003,RA-SIM-NATIVE-CERT-CALIB-002,proof_dependency,claim,claim,v0.9.2 identifies candidate support-family semantics for v1.0 native-certificate anchoring,Native-overlap bins can be calibrated against external certificate-correlation baselines
RA-SIM-NATIVE-CERT-CALIB-003,RA-SIM-NATIVE-CERT-ROBUST-003,proof_dependency,claim,claim,v0.9.2 identifies candidate support-family semantics for v1.0 native-certificate anchoring,Native overlap component attribution identifies signal-carrying witness components
RA-MOTIF-NATIVE-CERT-COMPONENTS-001,RA-MOTIF-NATIVE-CERT-OVERLAP-001,proof_dependency,claim,claim,Native certificate-component contexts refine native-overlap certified-family readiness,Native certificate-overlap contexts refine certified support families
RA-SIM-NATIVE-CERT-ANCHOR-001,RA-SIM-NATIVE-CERT-OVERLAP-001,proof_dependency,claim,claim,v1.0 packages native certificate-overlap components into an anchoring profile,Native overlap can induce effective certificate correlation
RA-SIM-NATIVE-CERT-ANCHOR-001,RA-SIM-NATIVE-CERT-OVERLAP-002,proof_dependency,claim,claim,v1.0 packages native certificate-overlap components into an anchoring profile,Certification rescue decreases with native witness overlap
RA-SIM-NATIVE-CERT-ANCHOR-001,RA-SIM-NATIVE-CERT-ROBUST-001,proof_dependency,claim,claim,v1.0 packages native certificate-overlap components into an anchoring profile,Native certificate-overlap rescue is robust under component-ablation analysis
RA-SIM-NATIVE-CERT-ANCHOR-001,RA-MOTIF-NATIVE-CERT-COMPONENTS-001,proof_dependency,claim,claim,v1.0 packages native certificate-overlap components into an anchoring profile,Native certificate-component contexts refine native-overlap certified-family readiness
RA-SIM-NATIVE-CERT-ANCHOR-002,RA-SIM-NATIVE-CERT-CALIB-002,proof_dependency,claim,claim,v1.0 records augmented_exact_k as primary signal-carrier and at_least_k as monotone guardrail,Native-overlap bins can be calibrated against external certificate-correlation baselines
RA-SIM-NATIVE-CERT-ANCHOR-002,RA-SIM-NATIVE-CERT-CALIB-003,proof_dependency,claim,claim,v1.0 records augmented_exact_k as primary signal-carrier and at_least_k as monotone guardrail,v0.9.2 identifies candidate support-family semantics for v1.0 native-certificate anchoring
RA-SIM-NATIVE-CERT-ANCHOR-002,RA-SIM-NATIVE-CERT-ANCHOR-001,proof_dependency,claim,claim,v1.0 records augmented_exact_k as primary signal-carrier and at_least_k as monotone guardrail,v1.0 packages native certificate-overlap components into an anchoring profile
RA-SIM-NATIVE-CERT-ANCHOR-003,RA-SIM-NATIVE-CERT-CALIB-001,proof_dependency,claim,claim,"v1.0 native-overlap calibration to external scale remains qualitative, not absolute",Native-overlap family-semantics signal carriers can be audited independently of new simulator semantics
RA-SIM-NATIVE-CERT-ANCHOR-003,RA-SIM-NATIVE-CERT-CALIB-002,proof_dependency,claim,claim,"v1.0 native-overlap calibration to external scale remains qualitative, not absolute",Native-overlap bins can be calibrated against external certificate-correlation baselines
RA-SIM-NATIVE-CERT-ANCHOR-003,RA-SIM-NATIVE-CERT-ANCHOR-001,proof_dependency,claim,claim,"v1.0 native-overlap calibration to external scale remains qualitative, not absolute",v1.0 packages native certificate-overlap components into an anchoring profile
RA-SIM-NATIVE-COMPONENT-DECOUPLE-001,RA-SIM-NATIVE-CERT-ANCHOR-001,proof_dependency,claim,claim,Native component decoupling audit detects orientation/support/frontier confounding,v1.0 packages native certificate-overlap components into an anchoring profile
RA-SIM-NATIVE-COMPONENT-DECOUPLE-001,RA-SIM-NATIVE-CERT-ANCHOR-002,proof_dependency,claim,claim,Native component decoupling audit detects orientation/support/frontier confounding,v1.0 records augmented_exact_k as primary signal-carrier and at_least_k as monotone guardrail
RA-SIM-NATIVE-COMPONENT-DECOUPLE-002,RA-SIM-NATIVE-COMPONENT-DECOUPLE-001,proof_dependency,claim,claim,Ledger attribution is separated while orientation attribution remains joint-proxy in v1.1,Native component decoupling audit detects orientation/support/frontier confounding
RA-SIM-NATIVE-COMPONENT-DECOUPLE-002,RA-SIM-NATIVE-CERT-ANCHOR-001,proof_dependency,claim,claim,Ledger attribution is separated while orientation attribution remains joint-proxy in v1.1,v1.0 packages native certificate-overlap components into an anchoring profile
RA-MOTIF-ORIENTATION-LINK-SURFACE-001,RA-MOTIF-NATIVE-CERT-COMPONENTS-001,proof_dependency,claim,claim,Distinct orientation-link surfaces refine generic orientation component evidence,Native certificate-component contexts refine native-overlap certified-family readiness
RA-SIM-ORIENTATION-LINK-SURFACE-001,RA-SIM-NATIVE-CERT-ANCHOR-001,proof_dependency,claim,claim,v1.2 demonstrates that a decoupled orientation-link surface restores orientation specificity in the v1.1 audit,v1.0 packages native certificate-overlap components into an anchoring profile
RA-SIM-ORIENTATION-LINK-SURFACE-001,RA-SIM-NATIVE-COMPONENT-DECOUPLE-001,proof_dependency,claim,claim,v1.2 demonstrates that a decoupled orientation-link surface restores orientation specificity in the v1.1 audit,Native component decoupling audit detects orientation/support/frontier confounding
RA-SIM-ORIENTATION-LINK-SURFACE-001,RA-SIM-NATIVE-COMPONENT-DECOUPLE-002,proof_dependency,claim,claim,v1.2 demonstrates that a decoupled orientation-link surface restores orientation specificity in the v1.1 audit,Ledger attribution is separated while orientation attribution remains joint-proxy in v1.1
RA-SIM-ORIENTATION-LINK-SURFACE-001,RA-MOTIF-ORIENTATION-LINK-SURFACE-001,proof_dependency,claim,claim,v1.2 demonstrates that a decoupled orientation-link surface restores orientation specificity in the v1.1 audit,Distinct orientation-link surfaces refine generic orientation component evidence
RA-MOTIF-NATIVE-ORIENT-LINK-001,RA-MOTIF-ORIENTATION-LINK-SURFACE-001,proof_dependency,claim,claim,Native orientation catalog evidence refines orientation-link surface,Distinct orientation-link surfaces refine generic orientation component evidence
RA-MOTIF-NATIVE-ORIENT-LINK-001,RA-MOTIF-NATIVE-CERT-COMPONENTS-001,proof_dependency,claim,claim,Native orientation catalog evidence refines orientation-link surface,Native certificate-component contexts refine native-overlap certified-family readiness
RA-SIM-NATIVE-ORIENT-LINK-001,RA-SIM-ORIENTATION-LINK-SURFACE-001,proof_dependency,claim,claim,Native theorem-catalog orientation surface separates from support/frontier overlap,v1.2 demonstrates that a decoupled orientation-link surface restores orientation specificity in the v1.1 audit
RA-SIM-NATIVE-ORIENT-LINK-001,RA-SIM-NATIVE-COMPONENT-DECOUPLE-001,proof_dependency,claim,claim,Native theorem-catalog orientation surface separates from support/frontier overlap,Native component decoupling audit detects orientation/support/frontier confounding
RA-SIM-NATIVE-ORIENT-LINK-001,RA-MOTIF-NATIVE-ORIENT-LINK-001,proof_dependency,claim,claim,Native theorem-catalog orientation surface separates from support/frontier overlap,Native orientation catalog evidence refines orientation-link surface
RA-SIM-NATIVE-ORIENT-LINK-002,RA-SIM-NATIVE-ORIENT-LINK-001,proof_dependency,claim,claim,Native catalog orientation surface supports orientation-specific diagnostics after support/frontier control,Native theorem-catalog orientation surface separates from support/frontier overlap
RA-SIM-NATIVE-ORIENT-LINK-002,RA-SIM-NATIVE-COMPONENT-DECOUPLE-002,proof_dependency,claim,claim,Native catalog orientation surface supports orientation-specific diagnostics after support/frontier control,Ledger attribution is separated while orientation attribution remains joint-proxy in v1.1
RA-MOTIF-PER-GRAPH-ORIENT-WITNESS-001,RA-MOTIF-NATIVE-ORIENT-LINK-001,proof_dependency,claim,claim,Per-graph orientation-link witness evidence refines native orientation catalog evidence,Native orientation catalog evidence refines orientation-link surface
RA-MOTIF-PER-GRAPH-ORIENT-WITNESS-001,RA-MOTIF-ORIENTATION-LINK-SURFACE-001,proof_dependency,claim,claim,Per-graph orientation-link witness evidence refines native orientation catalog evidence,Distinct orientation-link surfaces refine generic orientation component evidence
RA-MOTIF-PER-GRAPH-ORIENT-WITNESS-001,RA-MOTIF-NATIVE-CERT-COMPONENTS-001,proof_dependency,claim,claim,Per-graph orientation-link witness evidence refines native orientation catalog evidence,Native certificate-component contexts refine native-overlap certified-family readiness
RA-SIM-PER-GRAPH-ORIENT-WITNESS-001,RA-SIM-NATIVE-ORIENT-LINK-001,proof_dependency,claim,claim,Per-graph orientation-link witness records can be extracted from simulator state contexts,Native theorem-catalog orientation surface separates from support/frontier overlap
RA-SIM-PER-GRAPH-ORIENT-WITNESS-001,RA-MOTIF-PER-GRAPH-ORIENT-WITNESS-001,proof_dependency,claim,claim,Per-graph orientation-link witness records can be extracted from simulator state contexts,Per-graph orientation-link witness evidence refines native orientation catalog evidence
RA-SIM-PER-GRAPH-ORIENT-WITNESS-002,RA-SIM-PER-GRAPH-ORIENT-WITNESS-001,proof_dependency,claim,claim,Per-graph orientation-link witness overlap separates orientation diagnostics from support-frontier overlap,Per-graph orientation-link witness records can be extracted from simulator state contexts
RA-SIM-PER-GRAPH-ORIENT-WITNESS-002,RA-SIM-NATIVE-ORIENT-LINK-002,proof_dependency,claim,claim,Per-graph orientation-link witness overlap separates orientation diagnostics from support-frontier overlap,Native catalog orientation surface supports orientation-specific diagnostics after support/frontier control
RA-MOTIF-CONCRETE-GRAPH-ORIENT-WITNESS-001,RA-MOTIF-PER-GRAPH-ORIENT-WITNESS-001,proof_dependency,claim,claim,Concrete edge-pair-sign witness evidence refines per-graph orientation-link evidence,Per-graph orientation-link witness evidence refines native orientation catalog evidence
RA-MOTIF-CONCRETE-GRAPH-ORIENT-WITNESS-001,RA-MOTIF-NATIVE-ORIENT-LINK-001,proof_dependency,claim,claim,Concrete edge-pair-sign witness evidence refines per-graph orientation-link evidence,Native orientation catalog evidence refines orientation-link surface
RA-MOTIF-CONCRETE-GRAPH-ORIENT-WITNESS-001,RA-MOTIF-ORIENTATION-LINK-SURFACE-001,proof_dependency,claim,claim,Concrete edge-pair-sign witness evidence refines per-graph orientation-link evidence,Distinct orientation-link surfaces refine generic orientation component evidence
RA-MOTIF-CONCRETE-GRAPH-ORIENT-WITNESS-001,RA-MOTIF-NATIVE-CERT-COMPONENTS-001,proof_dependency,claim,claim,Concrete edge-pair-sign witness evidence refines per-graph orientation-link evidence,Native certificate-component contexts refine native-overlap certified-family readiness
RA-SIM-CONCRETE-GRAPH-ORIENT-001,RA-SIM-PER-GRAPH-ORIENT-WITNESS-001,proof_dependency,claim,claim,Concrete-graph orientation-link extraction yields topology-derived witnesses decoupled from support/frontier overlap,Per-graph orientation-link witness records can be extracted from simulator state contexts
RA-SIM-CONCRETE-GRAPH-ORIENT-001,RA-MOTIF-CONCRETE-GRAPH-ORIENT-WITNESS-001,proof_dependency,claim,claim,Concrete-graph orientation-link extraction yields topology-derived witnesses decoupled from support/frontier overlap,Concrete edge-pair-sign witness evidence refines per-graph orientation-link evidence
RA-SIM-CONCRETE-GRAPH-ORIENT-002,RA-SIM-CONCRETE-GRAPH-ORIENT-001,proof_dependency,claim,claim,Concrete-graph orientation-link surface preserves orientation specificity verdicts under matched support/frontier control,Concrete-graph orientation-link extraction yields topology-derived witnesses decoupled from support/frontier overlap
RA-SIM-CONCRETE-GRAPH-ORIENT-002,RA-SIM-PER-GRAPH-ORIENT-WITNESS-002,proof_dependency,claim,claim,Concrete-graph orientation-link surface preserves orientation specificity verdicts under matched support/frontier control,Per-graph orientation-link witness overlap separates orientation diagnostics from support-frontier overlap
RA-SIM-GRAPH-COUPLED-ORIENT-001,RA-SIM-CONCRETE-GRAPH-ORIENT-001,proof_dependency,claim,claim,v1.6 closes the v1.5 rescue/topology disconnection by extracting orientation overlap on the same v0.9 CausalDAG instance per trial,Concrete-graph orientation-link extraction yields topology-derived witnesses decoupled from support/frontier overlap
RA-SIM-GRAPH-COUPLED-ORIENT-001,RA-SIM-PER-GRAPH-ORIENT-WITNESS-001,proof_dependency,claim,claim,v1.6 closes the v1.5 rescue/topology disconnection by extracting orientation overlap on the same v0.9 CausalDAG instance per trial,Per-graph orientation-link witness records can be extracted from simulator state contexts
RA-SIM-GRAPH-COUPLED-ORIENT-001,RA-MOTIF-CONCRETE-GRAPH-ORIENT-WITNESS-001,proof_dependency,claim,claim,v1.6 closes the v1.5 rescue/topology disconnection by extracting orientation overlap on the same v0.9 CausalDAG instance per trial,Concrete edge-pair-sign witness evidence refines per-graph orientation-link evidence
RA-SIM-GRAPH-COUPLED-ORIENT-001,RA-SIM-NATIVE-CERT-OVERLAP-001,proof_dependency,claim,claim,v1.6 closes the v1.5 rescue/topology disconnection by extracting orientation overlap on the same v0.9 CausalDAG instance per trial,Native overlap can induce effective certificate correlation
RA-SIM-GRAPH-COUPLED-ORIENT-002,RA-SIM-GRAPH-COUPLED-ORIENT-001,proof_dependency,claim,claim,"On matched graphs at v1.6 sample size, v1.5's orientation-specificity verdict does not replicate (reversed-sign rescue gap for orientation_degradation)",v1.6 closes the v1.5 rescue/topology disconnection by extracting orientation overlap on the same v0.9 CausalDAG instance per trial
RA-SIM-GRAPH-COUPLED-ORIENT-002,RA-SIM-CONCRETE-GRAPH-ORIENT-002,corrigendum_supersession,claim,claim,"On matched graphs at v1.6 sample size, v1.5's orientation-specificity verdict does not replicate (reversed-sign rescue gap for orientation_degradation)",Concrete-graph orientation-link surface preserves orientation specificity verdicts under matched support/frontier control
