motif,site,run_seed,seed,mode,severity,support_width,threshold_fraction,threshold_k,family_semantics,certification_regime,certificate_correlation,family_size,parent_cut_in_family,strict_before_ready,family_before_ready,strict_after_ready,family_after_ready,strict_parent_loss,family_internal_loss,strict_rescue_event,family_internal_survival,certification_mode,strict_parent_cert_failed,certification_rescue_event,family_certification_resilience_event,shared_failure_used,shared_failure_value,comparison_valid_strict_vs_family,metric_artifact_risk,apples_to_apples_loss_delta,uncertified_family_cut_count,certified_family_member_count,uncertified_family_member_fraction,unavailable_support_count,affected_edge_count,delay_depth,selector_stress,strict_finality_depth_before,strict_finality_depth_after,strict_recovery_length,family_recovery_length,intervention_detail,certification_detail
renewal_32,32,17,101,edge_dropout,0.5,2,1.0,2,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,1.0,2,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,1.0,2,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,1.0,2,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.75,2,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.75,2,at_least_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.75,2,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.75,2,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.75,2,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.75,2,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,3,0,False,,,,,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.5,1,at_least_k,parent_shared,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.5,1,at_least_k,cut_level,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.5,1,at_least_k,independent_member,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.5,1,augmented_exact_k,parent_shared,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.5,1,augmented_exact_k,cut_level,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.5,1,augmented_exact_k,independent_member,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.25,1,at_least_k,parent_shared,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.25,1,at_least_k,cut_level,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.25,1,at_least_k,independent_member,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.25,1,augmented_exact_k,parent_shared,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.25,1,augmented_exact_k,cut_level,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_32,32,17,101,edge_dropout,0.5,2,0.25,1,augmented_exact_k,independent_member,0.0,3,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,3,0.0,0,3,0,False,,,,0,"removed_edges=[(0, 14), (0, 12), (25, 32)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,1.0,3,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,1.0,3,at_least_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,1.0,3,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,1.0,3,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,1.0,3,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,1.0,3,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.75,3,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.75,3,at_least_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.75,3,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.75,3,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.75,3,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.75,3,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.5,2,at_least_k,parent_shared,0.0,4,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,4,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.5,2,at_least_k,cut_level,0.0,4,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,4,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.5,2,at_least_k,independent_member,0.0,4,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,4,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.5,2,augmented_exact_k,parent_shared,0.0,4,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,4,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.5,2,augmented_exact_k,cut_level,0.0,4,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,4,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.5,2,augmented_exact_k,independent_member,0.0,4,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,4,0.0,0,15,0,False,5,,,,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.25,1,at_least_k,parent_shared,0.0,7,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,7,0.0,0,15,0,False,5,,,0,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.25,1,at_least_k,cut_level,0.0,7,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,7,0.0,0,15,0,False,5,,,0,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.25,1,at_least_k,independent_member,0.0,7,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,7,0.0,0,15,0,False,5,,,0,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.25,1,augmented_exact_k,parent_shared,0.0,4,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,4,0.0,0,15,0,False,5,,,0,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.25,1,augmented_exact_k,cut_level,0.0,4,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,4,0.0,0,15,0,False,5,,,0,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_21,21,17,101,edge_dropout,0.5,3,0.25,1,augmented_exact_k,independent_member,0.0,4,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,4,0.0,0,15,0,False,5,,,0,"removed_edges=[(0, 15), (0, 5), (15, 16), (17, 18), (12, 13), (7, 17), (19, 21), (12, 19), (10, 13), (6, 8), (5, 6), (1, 3), (18, 21), (1, 2), (13, 18)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,1.0,4,at_least_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,5,0,False,5,,,,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,1.0,4,at_least_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,5,0,False,5,,,,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,1.0,4,at_least_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,5,0,False,5,,,,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,1.0,4,augmented_exact_k,parent_shared,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,5,0,False,5,,,,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,1.0,4,augmented_exact_k,cut_level,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,5,0,False,5,,,,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,1.0,4,augmented_exact_k,independent_member,0.0,1,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0,0,1,0.0,0,5,0,False,5,,,,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.75,3,at_least_k,parent_shared,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.75,3,at_least_k,cut_level,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.75,3,at_least_k,independent_member,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.75,3,augmented_exact_k,parent_shared,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.75,3,augmented_exact_k,cut_level,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.75,3,augmented_exact_k,independent_member,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.5,2,at_least_k,parent_shared,0.0,11,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,11,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.5,2,at_least_k,cut_level,0.0,11,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,11,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.5,2,at_least_k,independent_member,0.0,11,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,11,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.5,2,augmented_exact_k,parent_shared,0.0,7,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,7,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.5,2,augmented_exact_k,cut_level,0.0,7,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,7,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.5,2,augmented_exact_k,independent_member,0.0,7,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,7,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.25,1,at_least_k,parent_shared,0.0,15,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,15,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.25,1,at_least_k,cut_level,0.0,15,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,15,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.25,1,at_least_k,independent_member,0.0,15,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,15,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.25,1,augmented_exact_k,parent_shared,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.25,1,augmented_exact_k,cut_level,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_13,13,17,101,edge_dropout,0.5,4,0.25,1,augmented_exact_k,independent_member,0.0,5,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,-1,0,5,0.0,0,5,0,False,5,,,0,"removed_edges=[(0, 7), (5, 11), (9, 13), (0, 5), (7, 9)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,1.0,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,1.0,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,1.0,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,1.0,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,1.0,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,1.0,1,augmented_exact_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,0.75,1,at_least_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,0.75,1,at_least_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,0.75,1,at_least_k,independent_member,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,0.75,1,augmented_exact_k,parent_shared,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
renewal_3,3,17,101,edge_dropout,0.5,1,0.75,1,augmented_exact_k,cut_level,0.0,1,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0,1,0.0,0,1,0,False,5,5,0,0,"removed_edges=[(0, 1)]",no_certification_stress
